date,S351_Out,S354_Out,RegWCA_cfs,RegWCA_acft
2015-09-05,0.0,0.0,0.0,0.0
2015-09-06,0.0,0.0,0.0,0.0
2015-09-07,0.0,0.0,0.0,0.0
2015-09-08,0.0,0.0,0.0,0.0
2015-09-09,0.0,0.0,0.0,0.0
2015-09-10,0.0,0.0,0.0,0.0
2015-09-11,0.0,0.0,0.0,0.0
2015-09-12,0.0,0.0,0.0,0.0
2015-09-13,0.0,0.0,0.0,0.0
2015-09-14,0.0,0.0,0.0,0.0
2015-09-15,0.0,0.0,0.0,0.0
2015-09-16,0.0,0.0,0.0,0.0
2015-09-17,0.0,0.0,0.0,0.0
2015-09-18,0.0,0.0,0.0,0.0
2015-09-19,0.0,0.0,0.0,0.0
2015-09-20,0.0,0.0,0.0,0.0
2015-09-21,0.0,0.0,0.0,0.0
2015-09-22,0.0,0.0,0.0,0.0
2015-09-23,63.97006029972262,0.0,63.97006029972262,126.88461460449982
2015-09-24,166.740157173296,0.0,166.740157173296,330.72910175323267
2015-09-25,188.39017758112772,0.0,188.39017758112772,373.67191723216683
2015-09-26,16.30001536478783,0.0,16.30001536478783,32.331080476056655
2015-09-27,0.0,0.0,0.0,0.0
2015-09-28,0.0,0.0,0.0,0.0
2015-09-29,166.95015737124712,0.0,166.95015737124712,331.14563714586865
2015-09-30,153.64014482490825,0.0,153.64014482490825,304.7452272602055
2015-10-01,198.000186639754,0.0,198.000186639754,392.73337019995205
2015-10-02,799.9607540623109,500.90047216087424,1300.8612262231852,2580.258242213688
2015-10-03,1646.931552437423,1006.060948337326,2652.992500774749,5262.210625286714
2015-10-04,1907.9417984719826,913.4708610596759,2821.4126595316584,5596.272010181045
2015-10-05,2301.0821690555813,978.7109225565333,3279.7930916121145,6505.469597212629
2015-10-06,1434.141351856245,1120.8710565601068,2555.0124084163517,5067.867112093833
2015-10-07,930.7408773388122,732.5706905388123,1663.3115678776244,3299.178494885268
2015-10-08,1482.7413976678233,989.6909329065579,2472.432330574381,4904.069527694285
2015-10-09,1253.591181665298,852.5708036538147,2106.161985319113,4177.572297880461
2015-10-10,491.6604634510181,627.4405914406443,1119.1010548916624,2219.7369423776126
2015-10-11,342.45032280193817,531.1005006281465,873.5508234300846,1732.6880582735728
2015-10-12,507.9304787875252,745.380702613837,1253.3111814013623,2485.942728309602
2015-10-13,663.5306254599807,866.1408164452336,1529.6714419052141,3034.103305018992
2015-10-14,524.0404939732157,625.3805894988345,1149.4210834720502,2279.876719066812
2015-10-15,536.010505256436,420.4303963078359,956.4409015642718,1897.1005282527333
2015-10-16,611.2405761701183,151.22014254375563,762.4607187138739,1512.340835568969
2015-10-17,467.8904410448192,87.32008231001683,555.210523354836,1101.2600730743172
2015-10-18,680.9506418805082,0.0,680.9506418805082,1350.665598169988
2015-10-19,1078.9610170546916,172.1801623011759,1251.1411793558675,2481.6385292523632
2015-10-20,1728.5116293367728,0.0,1728.5116293367728,3428.502816789489
2015-10-21,1399.4713191754356,97.89009227356338,1497.361411448999,2970.0163596090897
2015-10-22,1930.3218195679299,258.0202432161078,2188.342062784038,4340.576481532139
2015-10-23,2119.0719974884028,389.46036711474017,2508.532364603143,4975.673945190334
2015-10-24,2060.331942118608,186.90017617661627,2247.232118295224,4457.384906638577
2015-10-25,2126.0620040773483,176.16016605282337,2302.222170130172,4566.457674453196
2015-10-26,2197.2920712205305,84.97008009484804,2282.2621513153786,4526.866977134054
2015-10-27,2191.652065904127,31.830030003754388,2223.4820959078816,4410.276737233283
2015-10-28,556.8605249101702,13.400012631175269,570.2605375413455,1131.1117762132587
2015-10-29,1260.7211883862142,166.78015721100076,1427.5013455972148,2831.4489189920755
2015-10-30,933.4708799121763,316.09029795434276,1249.561177866519,2478.504596298241
2015-10-31,1112.821048971976,104.89009887193852,1217.7111478439147,2415.3300617484047
2015-11-01,1046.440986400528,181.2401708413588,1227.6811572418867,2435.1055753892824
2015-11-02,1482.7713976960993,331.71031267814527,1814.4817103742446,3599.024472527314
2015-11-03,1120.1610558908433,433.56040868450197,1553.7214645753452,3081.806524985197
2015-11-04,1212.2611427066058,677.8406389489429,1890.1017816555486,3749.016883913781
2015-11-05,1404.7413241430716,850.4208016271693,2255.162125770241,4473.114076465273
2015-11-06,1212.191142640625,692.5206527866769,1904.711795427302,3777.9958462300533
2015-11-07,885.420834619045,447.1604215042047,1332.5812561232497,2643.174921520466
2015-11-08,968.3809128192165,431.1604064222043,1399.5413192414208,2775.990206715358
2015-11-09,1080.9810189587963,471.90044482474866,1552.8814637835449,3080.1403834146613
2015-11-10,1547.7414589384496,702.4206621186662,2250.1621210571157,4463.196567116789
2015-11-11,2702.722547651493,380.2403584237378,3082.962906075231,6115.05692420022
2015-11-12,2950.3027810265958,829.2307816529474,3779.533562679543,7496.704821574874
2015-11-13,3013.8028408832847,929.8808765281532,3943.683717411438,7822.296653485588
2015-11-14,3069.1328930387276,500.0904713973456,3569.223364436073,7079.554543358951
2015-11-15,3030.2428563800418,274.2702585337643,3304.513114913806,6554.5017634315345
2015-11-16,1767.9916665516103,250.52023614642013,2018.5119026980303,4003.7183590015434
2015-11-17,457.510431260372,127.3701200621489,584.8805513225209,1160.1105735482201
2015-11-18,206.71019485001773,0.0,206.71019485001773,410.0096714850102
2015-11-19,0.0,0.0,0.0,0.0
2015-11-20,0.0,0.0,0.0,0.0
2015-11-21,0.0,0.0,0.0,0.0
2015-11-22,0.0,0.0,0.0,0.0
2015-11-23,0.0,0.0,0.0,0.0
2015-11-24,0.0,0.0,0.0,0.0
2015-11-25,0.0,0.0,0.0,0.0
2015-11-26,0.0,0.0,0.0,0.0
2015-11-27,0.0,0.0,0.0,0.0
2015-11-28,0.0,0.0,0.0,0.0
2015-11-29,0.0,0.0,0.0,0.0
2015-11-30,0.0,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0,0.0
2015-12-02,0.0,0.0,0.0,0.0
2015-12-03,0.0,0.0,0.0,0.0
2015-12-04,0.0,0.0,0.0,0.0
2015-12-05,0.0,0.0,0.0,0.0
2015-12-06,0.0,0.0,0.0,0.0
2015-12-07,0.0,0.0,0.0,0.0
2015-12-08,0.0,0.0,0.0,0.0
2015-12-09,0.0,0.0,0.0,0.0
2015-12-10,0.0,0.0,0.0,0.0
2015-12-11,0.0,0.0,0.0,0.0
2015-12-12,0.0,0.0,0.0,0.0
2015-12-13,0.0,0.0,0.0,0.0
2015-12-14,0.0,0.0,0.0,0.0
2015-12-15,0.0,0.0,0.0,0.0
2015-12-16,0.0,0.0,0.0,0.0
2015-12-17,0.0,0.0,0.0,0.0
2015-12-18,0.0,0.0,0.0,0.0
2015-12-19,0.0,0.0,0.0,0.0
2015-12-20,0.0,0.0,0.0,0.0
2015-12-21,0.0,0.0,0.0,0.0
2015-12-22,0.0,0.0,0.0,0.0
2015-12-23,0.0,0.0,0.0,0.0
2015-12-24,0.0,0.0,0.0,0.0
2015-12-25,0.0,0.0,0.0,0.0
2015-12-26,0.0,0.0,0.0,0.0
2015-12-27,0.0,0.0,0.0,0.0
2015-12-28,0.1300001225412526,0.0800000754100016,0.21000019795125419,0.4165353926363127
2015-12-29,552.2605205740927,276.04026020221073,828.3007807763033,1642.9345986697977
2015-12-30,420.9303967791484,104.8000987871021,525.7304955662505,1042.786437955658
2015-12-31,211.19019907297815,99.80009407397701,310.99029314695514,616.8492464569855
2016-01-01,282.30026610304316,96.39009085962586,378.690356962669,751.132323035454
2016-01-02,52.920049883716146,64.16006047882112,117.08011036253727,232.22839890409267
2016-01-03,0.0,0.0,0.0,0.0
2016-01-04,0.0,0.0,0.0,0.0
2016-01-05,0.0,0.0,0.0,0.0
2016-01-06,0.0,0.0,0.0,0.0
2016-01-07,0.0,0.0,0.0,0.0
2016-01-08,0.0,0.0,0.0,0.0
2016-01-09,0.0,0.0,0.0,0.0
2016-01-10,0.0,0.0,0.0,0.0
2016-01-11,0.0,0.0,0.0,0.0
2016-01-12,0.0,0.0,0.0,0.0
2016-01-13,0.0,0.0,0.0,0.0
2016-01-14,0.0,0.0,0.0,0.0
2016-01-15,0.0,0.0,0.0,0.0
2016-01-16,0.0,0.0,0.0,0.0
2016-01-17,0.0,0.0,0.0,0.0
2016-01-18,0.0,0.0,0.0,0.0
2016-01-19,0.0,0.0,0.0,0.0
2016-01-20,0.0,0.0,0.0,0.0
2016-01-21,0.0,0.0,0.0,0.0
2016-01-22,0.0,0.0,0.0,0.0
2016-01-23,0.0,0.0,0.0,0.0
2016-01-24,0.0,0.0,0.0,0.0
2016-01-25,0.0,0.0,0.0,0.0
2016-01-26,0.0,0.0,0.0,0.0
2016-01-27,0.0,0.0,0.0,0.0
2016-01-28,0.0,0.0,0.0,0.0
2016-01-29,0.0,0.0,0.0,0.0
2016-01-30,0.0,0.0,0.0,0.0
2016-01-31,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0
2016-02-02,0.0,0.0,0.0,0.0
2016-02-03,0.0,0.0,0.0,0.0
2016-02-04,0.0,0.0,0.0,0.0
2016-02-05,0.0,0.0,0.0,0.0
2016-02-06,0.0,0.0,0.0,0.0
2016-02-07,0.0,0.0,0.0,0.0
2016-02-08,0.0,0.0,0.0,0.0
2016-02-09,0.0,0.0,0.0,0.0
2016-02-10,0.0,0.0,0.0,0.0
2016-02-11,0.0,0.0,0.0,0.0
2016-02-12,0.0,0.0,0.0,0.0
2016-02-13,0.0,0.0,0.0,0.0
2016-02-14,0.0,0.0,0.0,0.0
2016-02-15,0.0,0.0,0.0,0.0
2016-02-16,0.0,0.0,0.0,0.0
2016-02-17,0.0,0.0,0.0,0.0
2016-02-18,0.0,0.0,0.0,0.0
2016-02-19,0.0,0.0,0.0,0.0
2016-02-20,0.0,0.0,0.0,0.0
2016-02-21,0.0,0.0,0.0,0.0
2016-02-22,0.0,0.0,0.0,0.0
2016-02-23,0.0,0.0,0.0,0.0
2016-02-24,0.0,0.0,0.0,0.0
2016-02-25,0.0,0.0,0.0,0.0
2016-02-26,0.0,0.0,0.0,0.0
2016-02-27,0.0,0.0,0.0,0.0
2016-02-28,0.0,0.0,0.0,0.0
2016-02-29,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0
2016-03-02,457.81043154315864,142.2601340978352,600.0705656409939,1190.2399669489114
2016-03-03,664.2606261480948,176.58016644872598,840.8407925968208,1667.8077121157942
2016-03-04,707.6206670203172,167.81015818190446,875.4308252022217,1736.4170417886069
2016-03-05,665.7306275337567,187.72017694956887,853.4508044833256,1692.8196706926763
2016-03-06,626.9505909787572,260.18024525217766,887.1308362309348,1759.6240136640592
2016-03-07,775.5907310905387,414.0303902750382,1189.621121365577,2359.613494228622
2016-03-08,890.6208395206959,357.62033710155976,1248.2411766222556,2475.886373830244
2016-03-09,1181.32111354179,634.3605979636092,1815.681711505399,3601.404674770959
2016-03-10,1091.4110287903738,565.0205326019869,1656.431561392361,3285.5320020217478
2016-03-11,1155.621089316326,587.3705536696585,1742.9916429859845,3457.2239238627003
2016-03-12,1022.2409635890016,509.60048036170855,1531.84144395071,3038.4075040762336
2016-03-13,837.1307890996826,475.07044781286965,1312.2012369125523,2602.7511534160476
2016-03-14,955.0509002540247,637.3306007632044,1592.381501017229,3158.488707267674
2016-03-15,1284.90121117889,670.6806321997472,1955.5818433786371,3878.896586341527
2016-03-16,1482.5513974887226,694.4206545776661,2176.9720520663886,4318.024065273682
2016-03-17,1073.4410118514033,414.1203903598738,1487.5614022112773,2950.5780412860686
2016-03-18,517.0004873371354,33.250031342281915,550.2505186794173,1091.4219038006242
2016-03-19,931.6308781777469,292.6602758686386,1224.2911540463856,2428.381504051006
2016-03-20,1503.4214171613073,824.0307767512965,2327.452193912604,4616.50142662565
2016-03-21,1460.441376647286,1009.1609512594658,2469.6023279067517,4898.4562174030425
2016-03-22,719.5306782469819,661.7006237349766,1381.2313019819585,2739.672287481215
2016-03-23,740.1406976744809,552.86052113967,1293.001218814151,2564.6679175178683
2016-03-24,231.0102177558057,127.00011971337756,358.01033746918324,710.1135043701249
2016-03-25,0.0,289.45027284281207,289.45027284281207,574.1246161837178
2016-03-26,0.0,325.2403065793617,325.2403065793617,645.1141481001639
2016-03-27,305.05028754776237,365.54034456715,670.5906321149123,1330.1165187999286
2016-03-28,221.020208338982,448.2204225033854,669.2406308423674,1327.4387912758357
2016-03-29,136.91012905479135,210.85019875248548,347.76032780727684,689.7826102057336
2016-03-30,0.0,105.66009959775946,105.66009959775946,209.57680755215588
2016-03-31,0.0,0.0,0.0,0.0
2016-04-01,0.0,214.30020200454183,214.30020200454183,425.06445067600873
2016-04-02,207.46019555698652,584.6205510774398,792.0807466344263,1571.0921609493846
2016-04-03,0.0,460.30043389029595,460.30043389029595,913.005910621402
2016-04-04,0.0,493.26046495921645,493.26046495921645,978.3821322466058
2016-04-05,99.20009350840199,784.6607396401489,883.8608331485509,1753.1379625501509
2016-04-06,239.28022555131474,953.5908988777923,1192.871124429107,2366.059875305134
2016-04-07,968.9309133376595,1610.711518295546,2579.6424316332054,5116.7207631444635
2016-04-08,1435.4913531287912,4475.854219048195,5911.345572176986,11725.153942413051
2016-04-09,1747.3216470675516,5784.76545285951,7532.087099927062,14939.894762705328
2016-04-10,1714.7316163474027,5740.885411497128,7455.617027844531,14788.216374729627
2016-04-11,1527.0514394355362,2497.1523538760707,4024.203793311607,7982.008224033573
2016-04-12,1098.0110350116975,936.9008831453829,2034.9119181570804,4036.247789664569
2016-04-13,1305.7712308514706,989.6009328217183,2295.372163673189,4552.870686645771
2016-04-14,524.980494859285,527.5704973006832,1052.5509921599682,2087.734892949297
2016-04-15,0.0,47.24004452960611,47.24004452960611,93.70062832447373
2016-04-16,1315.7512402588702,1165.781098893397,2481.532339152267,4922.119394708522
2016-04-17,1094.6710318633304,1236.1911652636254,2330.862197126956,4623.265168001317
2016-04-18,1180.801113051623,1374.5712957040753,2555.3724087556984,5068.581172766928
2016-04-19,1733.1216336822752,1299.821225242855,3032.94285892513,6015.842160677996
2016-04-20,1840.111734533727,1509.5314229207477,3349.643157454475,6644.017202810951
2016-04-21,1617.221524432034,1226.4811561107365,2843.7026805427704,5640.484266856585
2016-04-22,1073.9610123415664,733.0506909912702,1807.0117033328365,3584.2077135606814
2016-04-23,1257.8111856431747,761.2407175638713,2019.051903207046,4004.789450011176
2016-04-24,1084.8810226350313,567.090534553222,1651.9715571882534,3276.685583682901
2016-04-25,1555.0914658667418,471.1104440800747,2026.2019099468166,4018.971488379511
2016-04-26,1745.9816458044345,1066.9610057431914,2812.942651547626,5579.471749344717
2016-04-27,1751.6616511585432,1113.0510491887778,2864.712700347321,5682.1576411389115
2016-04-28,1776.6216746864636,1116.5010524408349,2893.1227271272983,5738.508929256996
2016-04-29,1751.06165059297,1223.2611530754812,2974.3228036684513,5899.569281076373
2016-04-30,1689.931592970299,1005.3609476774917,2695.2925406477907,5346.112754374893
2016-05-01,1567.71147776267,887.5308366079852,2455.242314370655,4869.9731305541945
2016-05-02,1474.7913901739535,1073.9010122850107,2548.6924024589644,5055.3313802773555
2016-05-03,528.6104982810134,608.3505734459293,1136.9610717269427,2255.162285770391
2016-05-04,63.67006001693511,292.94027613257356,356.61033614950867,707.3366017525505
2016-05-05,1075.6610139440297,1146.0510802954036,2221.712094239433,4406.765938923915
2016-05-06,855.1208060575077,956.7909018941932,1811.911707951701,3593.926872722199
2016-05-07,1010.7609527676643,855.6308065382455,1866.3917593059098,3701.988054583272
2016-05-08,975.8209198323485,696.4006564440656,1672.221576276414,3316.8514965442673
2016-05-09,1187.731119584017,1178.4111107987505,2366.1422303827676,4693.243113964219
2016-05-10,1358.2412803110083,1326.1612500715974,2684.4025303826056,5324.512419013899
2016-05-11,1384.0313046213078,1517.9514308576502,2901.9827354789577,5756.082755822513
2016-05-12,1400.34131999552,1227.9911575340993,2628.3324775296196,5213.297469180001
2016-05-13,1546.3314576093476,1263.1711906956464,2809.502648304994,5572.648502912956
2016-05-14,1445.6813627341378,853.7908048038161,2299.4721675379537,4561.003044311531
2016-05-15,1343.9712668597472,629.4505933353197,1973.421860195067,3914.2822596969154
2016-05-16,1236.1211651976403,781.1607363409613,2017.2819015386017,4001.2786517018167
2016-05-17,436.75041169147755,13.96001315904528,450.7104248505228,893.9841276910121
2016-05-18,0.0,0.0,0.0,0.0
2016-05-19,0.0,0.0,0.0,0.0
2016-05-20,0.0,0.0,0.0,0.0
2016-05-21,0.0,0.0,0.0,0.0
2016-05-22,0.0,0.0,0.0,0.0
2016-05-23,0.0,0.0,0.0,0.0
2016-05-24,0.0100000094262502,0.0200000188525004,0.030000028278750604,0.05950505609090182
2016-05-25,0.0,0.0,0.0,0.0
2016-05-26,16.96001598692034,118.36011156909723,135.32012755601755,268.4074730073608
2016-05-27,44.92004234271599,47.110044407064535,92.03008674978052,182.54167706818967
2016-05-28,19.710018579139145,15.47001458240906,35.18003316154821,69.77959577593087
2016-05-29,123.64011654615766,119.48011262483732,243.12022917099497,482.2289745606685
2016-05-30,187.62017685530634,117.91011114491594,305.5302880002223,606.019326248441
2016-05-31,262.750247674724,69.06006509768372,331.8103127724077,658.1457553840708
2016-06-01,268.6302532173591,366.20034518928236,634.8305984066415,1259.1864919395734
2016-06-02,652.3606149308596,262.23024718455895,914.5908621154185,1814.0909750059327
2016-06-03,468.6004417140828,270.18025467842784,738.7806963925107,1465.371511294545
2016-06-04,60.05005660463246,49.29004646198741,109.34010306661986,216.87609443264049
2016-06-05,0.0,0.0,0.0,0.0
2016-06-06,0.0,0.0,0.0,0.0
2016-06-07,0.0,0.0,0.0,0.0
2016-06-08,0.0,0.0,0.0,0.0
2016-06-09,0.0,0.0,0.0,0.0
2016-06-10,0.0,0.0,0.0,0.0
2016-06-11,0.0,0.0,0.0,0.0
2016-06-12,0.0,0.0,0.0,0.0
2016-06-13,0.0,0.0,0.0,0.0
2016-06-14,0.0,0.0,0.0,0.0
2016-06-15,0.0,0.0,0.0,0.0
2016-06-16,0.0,0.0,0.0,0.0
2016-06-17,0.0,0.0,0.0,0.0
2016-06-18,0.0,0.0,0.0,0.0
2016-06-19,0.0,0.0,0.0,0.0
2016-06-20,0.0,0.0,0.0,0.0
2016-06-21,0.0,0.0,0.0,0.0
2016-06-22,0.0,0.0,0.0,0.0
2016-06-23,0.0,0.0,0.0,0.0
2016-06-24,0.0,0.0,0.0,0.0
2016-06-25,0.0,0.0,0.0,0.0
2016-06-26,0.0,0.0,0.0,0.0
2016-06-27,0.0,0.0,0.0,0.0
2016-06-28,0.0,0.0,0.0,0.0
2016-06-29,0.0,0.0,0.0,0.0
2016-06-30,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0
2016-07-02,0.0,0.0,0.0,0.0
2016-07-03,0.0,0.0,0.0,0.0
2016-07-04,0.0,0.0,0.0,0.0
2016-07-05,0.0,0.0,0.0,0.0
2016-07-06,0.0,0.0,0.0,0.0
2016-07-07,0.0,0.0,0.0,0.0
2016-07-08,0.0,314.70029664409384,314.70029664409384,624.2080383935602
2016-07-09,0.0,308.69029097891763,308.69029097891763,612.2871921566831
2016-07-10,0.0,181.4501710393099,181.4501710393099,359.90641425647124
2016-07-11,153.91014507941668,110.66010431088455,264.5702493903012,524.7750896656624
2016-07-12,237.11022350581874,36.35003426441948,273.46025777023823,542.4084212872675
2016-07-13,122.65011561295871,213.9902017123282,336.6403173252869,667.7260694147066
2016-07-14,113.8001072707273,1149.7710838019714,1263.5711910726986,2506.2934574926976
2016-07-15,257.30024253741766,1207.8811385779088,1465.1813811153265,2906.1872694422505
2016-07-16,174.98016494052592,1000.9109434828094,1175.8911084233355,2332.380013557686
2016-07-17,397.62037480656056,1680.6215841944618,2078.241959001022,4122.192925678528
2016-07-18,548.140516690477,1922.3118120175004,2470.4523287079774,4900.142193992273
2016-07-19,657.1906194837387,1403.791323247577,2060.981942731316,4087.957683407565
2016-07-20,664.0706259689983,1178.7411111098172,1842.8117370788154,3655.2170804958305
2016-07-21,666.0806278636737,1546.0114573077062,2212.09208517138,4387.684650937432
2016-07-22,268.7402533210481,1054.100993621032,1322.8412469420803,2623.8556133096163
2016-07-23,278.96026295467544,1243.0611717394556,1522.0214346941311,3018.929515715809
2016-07-24,157.870148812212,1253.6811817501339,1411.5513305623458,2799.812064170413
2016-07-25,109.5901033022761,782.390737500388,891.9808408026641,1769.2439977320844
2016-07-26,191.640180644659,702.270661977271,893.91084262193,1773.0721563405982
2016-07-27,308.15029046989997,611.6605765660205,919.8108670359204,1824.4448547657482
2016-07-28,690.3306507223305,914.2108617572195,1604.54151247955,3182.6080900031875
2016-07-29,871.2308212431982,1021.2509626558018,1892.481783899,3753.7376183636666
2016-07-30,883.8308331202719,1142.5410769867906,2026.3719101070624,4019.3086836973584
2016-07-31,733.1206910572553,1136.8510716232527,1869.971762680508,3709.0889912767875
2016-08-01,78.92007439196666,374.7403532393002,453.6604276312669,899.8354582066179
2016-08-02,0.0,370.9403496573251,370.9403496573251,735.7601835453044
2016-08-03,0.0,124.87011770558634,124.87011770558634,247.6798784690305
2016-08-04,1.390001310248778,0.0,1.390001310248778,2.7570675988784514
2016-08-05,0.0,5.610005288126363,5.610005288126363,11.12744548899864
2016-08-06,0.0,0.0,0.0,0.0
2016-08-07,0.0,0.0,0.0,0.0
2016-08-08,0.12000011311500242,0.0,0.12000011311500242,0.23802022436360729
2016-08-09,0.0,0.0,0.0,0.0
2016-08-10,0.0,0.0,0.0,0.0
2016-08-11,0.0,0.0,0.0,0.0
2016-08-12,0.0,0.0,0.0,0.0
2016-08-13,0.0,0.0,0.0,0.0
2016-08-14,0.0,0.0,0.0,0.0
2016-08-15,0.0,0.0,0.0,0.0
2016-08-16,0.0,0.0,0.0,0.0
2016-08-17,0.0,0.030000028278750604,0.030000028278750604,0.05950505609090182
2016-08-18,0.0,0.0,0.0,0.0
2016-08-19,0.0,0.0,0.0,0.0
2016-08-20,0.0,0.0,0.0,0.0
2016-08-21,0.0,0.0,0.0,0.0
2016-08-22,0.0,385.3303632216989,385.3303632216989,764.3027754502398
2016-08-23,0.0,95.28008981331183,95.28008981331183,188.988058144704
2016-08-24,0.0,90.80008559035183,90.80008559035183,180.10196976846285
2016-08-25,73.8800696411364,58.220054879628755,132.10012452076515,262.0205969869377
2016-08-26,0.0,0.0,0.0,0.0
2016-08-27,225.07021215661337,0.0,225.07021215661337,446.4267658126426
2016-08-28,500.6404719157886,0.0,500.6404719157886,993.0203760449667
2016-08-29,0.0,0.0,0.0,0.0
2016-08-30,0.0,0.0,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0
2016-09-02,0.0,0.0,0.0,0.0
2016-09-03,0.0,0.0,0.0,0.0
2016-09-04,0.0,0.0,0.0,0.0
2016-09-05,0.0,0.0,0.0,0.0
2016-09-06,0.0,0.0,0.0,0.0
2016-09-07,0.0,0.0,0.0,0.0
2016-09-08,0.0,0.0,0.0,0.0
2016-09-09,0.0,0.0,0.0,0.0
2016-09-10,0.0,0.0,0.0,0.0
2016-09-11,0.0,0.0,0.0,0.0
2016-09-12,0.0,0.0,0.0,0.0
2016-09-13,0.0,0.0,0.0,0.0
2016-09-14,0.0,0.0,0.0,0.0
2016-09-15,0.0,0.0,0.0,0.0
2016-09-16,0.0,0.0,0.0,0.0
2016-09-17,0.0,0.0,0.0,0.0
2016-09-18,0.0,0.0,0.0,0.0
2016-09-19,0.0,0.0,0.0,0.0
2016-09-20,0.0,0.0,0.0,0.0
2016-09-21,0.0,0.0,0.0,0.0
2016-09-22,0.0,0.0,0.0,0.0
2016-09-23,0.0,0.0,0.0,0.0
2016-09-24,0.0,0.0,0.0,0.0
2016-09-25,0.0,0.0,0.0,0.0
2016-09-26,0.0,0.0,0.0,0.0
2016-09-27,0.0,0.0,0.0,0.0
2016-09-28,0.0,0.0,0.0,0.0
2016-09-29,0.0,0.0,0.0,0.0
2016-09-30,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0
2016-10-02,0.0,0.0,0.0,0.0
2016-10-03,0.0,0.0,0.0,0.0
2016-10-04,0.0,0.0,0.0,0.0
2016-10-05,0.0,0.0,0.0,0.0
2016-10-06,0.0,0.0,0.0,0.0
2016-10-07,0.0,0.0,0.0,0.0
2016-10-08,0.0,0.0,0.0,0.0
2016-10-09,0.0,0.0,0.0,0.0
2016-10-10,0.0,0.0,0.0,0.0
2016-10-11,0.0,0.0,0.0,0.0
2016-10-12,0.0,0.0,0.0,0.0
2016-10-13,0.0,0.0,0.0,0.0
2016-10-14,0.0,0.0,0.0,0.0
2016-10-15,0.0,0.0,0.0,0.0
2016-10-16,0.0,0.0,0.0,0.0
2016-10-17,0.0,0.0,0.0,0.0
2016-10-18,0.0,394.54037190327557,394.54037190327557,782.5708276701471
2016-10-19,482.24045457149066,84.96008008542154,567.2005346569122,1125.0422604919854
2016-10-20,509.370480144907,142.78013458800027,652.1506147329072,1293.5407443227216
2016-10-21,298.5502814206997,0.0,298.5502814206997,592.1744831979579
2016-10-22,406.86038351641554,0.0,406.86038351641554,807.0075707048103
2016-10-23,426.430401963586,45.77004314394725,472.20044510753326,936.6095828707922
2016-10-24,465.10043841489517,18.040017004955363,483.1404554198505,958.3090933252736
2016-10-25,508.8104796170347,126.84011956255772,635.6505991795924,1260.8129634727215
2016-10-26,638.900602243127,170.25016048190966,809.1507627250367,1604.9505378651102
2016-10-27,673.3906347542609,455.4004292714358,1128.7910640256966,2238.9570754949696
2016-10-28,673.5906349427867,620.8305852098915,1294.4212201526782,2567.484490172837
2016-10-29,860.4708111005498,212.31020012871787,1072.7810112292677,2127.8611357732525
2016-10-30,543.380512203583,326.70030795559404,870.0808201591769,1725.8053067857275
2016-10-31,618.8405833340668,694.5306546813564,1313.3712380154232,2605.071850603592
2016-11-01,586.4505528024439,781.5607367180089,1368.011289520453,2713.4503927638184
2016-11-02,801.5307555422336,818.9407719533357,1620.4715274955693,3214.205274787462
2016-11-03,802.1407561172322,749.620706610568,1551.7614627278003,3077.918861320592
2016-11-04,828.6607811156498,247.6702334599388,1076.3310145755886,2134.90256741068
2016-11-05,783.77073880121,361.42034068353485,1145.191079484745,2271.4865061579917
2016-11-06,557.6605256642694,320.20030182853145,877.8608274928008,1741.2369513319704
2016-11-07,771.8807275934,302.32028497439615,1074.2010125677962,2130.677708428224
2016-11-08,989.3609325954914,474.63044739811284,1463.9913799936041,2903.826902217314
2016-11-09,1108.991045361722,324.3903057781304,1433.3813511398523,2843.111909985897
2016-11-10,1301.521226845314,458.63043231611243,1760.1516591614263,3491.260815946689
2016-11-11,1039.7109800566595,511.27048193589206,1550.9814619925517,3076.3717298622264
2016-11-12,1112.8910490379571,523.1004930871463,1635.9915421251035,3244.989223805143
2016-11-13,1006.510948761508,516.8104871580348,1523.3214359195426,3021.508068146413
2016-11-14,1115.3210513285387,438.9704137841039,1554.2914651126425,3082.9371210509266
2016-11-15,935.4308817597213,569.2205365610128,1504.6514183207341,2984.476088239176
2016-11-16,992.7509357909888,575.8705428294708,1568.6214786204596,3111.360702843682
2016-11-17,1190.4811221762359,465.48043877309635,1655.9615609493321,3284.5997561430004
2016-11-18,1265.0411924583557,429.47040482916617,1694.511597287522,3361.0637532197998
2016-11-19,1330.7812544265255,514.9704854236054,1845.751739850131,3661.0485759927346
2016-11-20,1249.5911778947982,575.530542508979,1825.121720403777,3620.128932420892
2016-11-21,1441.6113588976566,619.3805838430845,2060.9919427407413,4087.9775184262603
2016-11-22,1648.6015540116066,427.57040303818115,2076.1719570497876,4118.087076808254
2016-11-23,1644.2615499206147,417.64039367791196,2061.9019435985265,4089.7825051276773
2016-11-24,1601.7315098307754,473.44044627639136,2075.171956107167,4116.1035749385655
